RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31
9,0,California,state,,388898.647,390374.6826,392310.9514,396656.3518,401690.5036,407136.6238,412699.812,418351.2138,423885.377,429074.3215,434290.5016,439539.5196,444206.898,448846.4125,453949.5437,459946.2757,465627.2298,470358.7087,474510.1575,478318.5421,481830.4972,484741.9104,487225.7245,489399.532,491045.498,493082.8159,495878.8823,500077.3057,505092.611,510769.9168,517318.0459,524111.7379,530690.1894,536705.1659,542648.5767,548526.3714,553836.3402,558940.8405,564420.6235,570704.1847,577289.5984,583187.3905,589384.0049,596099.5136,603752.8721,611209.7262,618499.1258,625663.7486,633514.4204,642486.7254,652882.0578,664698.4864,678246.191,693119.9094,707981.4015,721726.5798,734390.8155,746543.5379,757382.1914,768167.6269,778065.5887,788758.8156,800205.4106,812768.0242,825112.8724,836138.8564,846706.5366,857295.8804,867997.975,878351.4648,886578.3699,893857.6963,899836.5643,905163.2232,909930.922,914127.4364,918119.7344,920728.7693,921239.9643,920657.5492,918428.5507,915977.7639,913388.158,911172.2405,909384.872,907383.4455,904692.2703,901173.8531,895874.6988,889809.6384,882277.9146,874630.1063,866005.6835,856931.0545,847860.232,837803.4253,827461.8991,815154.4215,801096.2967,785518.6903,769498.3626,754217.5005,738948.7234,724294.4418,710529.7854,698073.1127,685152.1423,672754.667,660632.4044,651995.3478,644408.1257,637645.6643,631306.9094,625945.9516,622018.2007,618062.6815,614845.8493,613457.9879,615860.934,620391.1549,624628.5202,626482.4192,628703.998,631240.7417,633785.2079,633179.3725,630243.9108,626167.775,621897.5354,617480.7035,613124.1847,609875.185,607487.3539,605337.558,602671.1211,599778.514,595226.3702,591625.7221,588568.4813,585152.6407,580812.5812,576162.9833,574088.4951,572906.0875,572228.0229,571040.3418,569827.0164,569220.4522,570160.2109,572656.0819,576462.4299,582692.8923,590659.9898,600079.0939,609784.0884,619644.8479,628530.8702,635248.1368,640319.1244,646028.4357,654354.6485,664771.6949,675296.4341,685194.1117,695118.8502,705392.4727,714662.9893,722898.6572,729110.5817,734074.7457,738282.5766,743493.6266,748880.2607,753112.4655,755653.9218,758288.9219,763652.2163,771028.1669,780098.399,788703.3856,796896.9525,803665.1812,808770.2053,812282.9509,816091.9727,820253.7312,823397.7237,825121.9035,826614.9825,829244.4808,831751.0025,834042.015,840331.5398,850755.3017,861521.6422,868610.0237,871472.3922,873443.6166,871448.3453,866564.3547,859425.3716,855500.2067,855168.8167,858586.8936,866422.8958,877724.937,889970.5336,900074.2319,907240.314,913958.5713,916658.5849,918339.0717,919753.3346,925421.298,932175.5583,940595.699,951545.0456,964960.5458,978393.4824,990308.4161,1001363.451,1009917.23,1016056.131,1022037.141,1028818.302,1036031.556,1040471.611,1041511.284,1037611.497,1029592.652,1021172.214,1015314.057,1012067.661,1010078.762,1010157.034,1012997.198,1017687.947,1022485.238,1026952.624,1031142.672,1034553.47,1038088.6,1042279.948,1045590.061,1043962.076,1038380.335,1035581.631,1041122.247,1055610.136,1073928.353,1094858.6,1114683.381,1130282.097,1142174.736,1152781.165,1168659.261,1189447.113,1212726.537,1234312.283,1250168.45,1261814.609,1272653.51,1286354.021,1303560.524,1326618.514,1355602.287,1389798.003,1420535.732,1443090.724,1452789.086,1448609.105,1431554.011,1408261.747,1388930.11,1376351.165,1365640.692,1349536.483,1331812.631,1318644.666,1313776.899,1316454.544,1325324.181,1341108.823
54,1,Texas,state,,209247.3162,209366.8409,209442.243,209751.4529,209970.5058,210125.9486,210106.7236,210284.1415,210587.8241,210968.4489,211430.8916,211940.996,212203.9958,212029.3295,211561.4096,211238.4682,211173.9552,211229.6819,211366.9501,211520.7186,211727.0212,211907.6106,212001.3973,212040.1832,211985.7996,212008.8167,212221.9452,212688.5262,213251.1689,213951.1895,214678.143,215478.2387,216151.7931,216701.9476,217151.8947,217501.6491,217766.6715,217927.739,218143.1556,218362.671,218569.798,218762.7248,219012.8454,219363.9147,219681.3561,219977.1871,220173.0443,220354.4608,220914.1356,222246.2662,224383.0932,226512.4302,228256.8633,229377.9762,230455.9646,231464.5819,232619.6941,233658.3314,234541.103,235281.4167,236081.8453,236787.8459,237420.7037,237984.0348,238625.2965,239343.7775,240031.3107,240683.1621,241341.5456,241867.2727,242448.397,242919.4929,243295.9428,243652.0023,244070.8481,244754.1272,245700.0079,246747.4857,247807.3311,248771.5212,249789.1089,250998.7564,252133.4523,253248.848,253806.554,253955.6757,253809.7516,254059.2453,254632.9781,255414.8464,256110.9647,256841.3058,257561.7843,258220.1923,258776.4026,259312.387,259038.7557,258342.5771,257368.2057,256923.2828,256688.8743,256481.1046,256343.3317,255850.4391,255089.3638,254127.9097,253158.0476,252264.6045,251446.2144,251007.4332,250818.5824,250776.4822,250774.6435,250718.5725,250709.6514,250413.3397,250004.5207,249476.7342,249476.9034,249656.6517,249749.3078,249715.1849,249767.244,250109.608,250482.5218,250586.9021,250191.9018,249383.6296,248405.325,247418.6897,246401.7584,245548.2486,244865.9026,244201.2872,243572.3633,243002.2045,242601.6859,242222.6507,242076.5614,241973.8432,241931.5001,241738.133,241440.4841,241102.1582,241023.6098,241417.537,242128.7429,242902.2397,243689.3837,244638.1756,245685.6571,246752.8112,247691.9673,248570.2911,249566.2513,250672.6896,252146.531,253739.9405,255288.1703,256668.0214,258183.2234,260198.9863,262192.1606,264154.9094,265888.7068,267763.6288,269357.8441,270835.1178,272450.781,274291.3066,276242.4198,277949.1727,279724.5263,281479.3621,283451.5472,285404.5613,287501.9432,289388.0481,291429.2895,293447.3313,295895.1271,298364.8545,300711.3486,302546.1495,304306.9005,305872.2043,307461.6078,309015.5307,310855.2424,312804.4077,314618.46,316218.1129,317998.7609,319636.8002,320818.7754,321648.522,322435.3729,323302.5994,323930.298,324324.2301,324773.5628,325508.7783,326729.4483,328218.5974,329664.9924,330968.5893,332261.3338,333917.953,335306.7737,336528.8171,337223.8439,338022.1086,338858.0961,339853.5684,340859.9983,342023.8584,343088.9752,343908.9811,344924.2946,346033.0488,347409.2319,348480.4794,349706.042,350657.5146,351419.8048,351789.8789,352243.0011,352856.5667,353518.7497,354323.6995,355221.5766,356037.8759,356558.9539,356925.6026,357269.4451,357782.3214,358412.6067,359412.8563,360688.9308,362151.9624,363891.3711,365822.2708,367889.5022,369218.1432,369534.2011,369410.0599,370093.2528,372357.9915,376122.546,380585.3066,385561.9714,390568.0162,395869.7416,401756.8021,408534.4317,416844.5372,426904.0059,437457.5315,446853.2942,453813.2499,458839.6161,463446.7891,468817.7558,475114.2359,483577.2308,493384.5516,504963.5687,517134.5769,528675.6917,538208.8508,542127.576,541033.5259,536331.9783,532105.5136,528545.8104,524829.4929,521187.4535,518476.9008,517509.8189,517123.7369,517491.4834,518693.1107,520137.0294
14,2,Florida,state,,211612.9738,212088.7876,212662.6452,213823.2782,215070.4324,216342.832,217639.7363,218936.802,220273.878,221628.9327,223057.1408,224519.5833,225860.1132,227199.4921,228616.0551,230269.1486,232067.9261,233957.7135,236022.0217,238219.0723,240498.2535,242754.8994,244913.0693,247003.2107,248896.6315,250648.1913,252368.012,254294.9252,256410.7131,258635.1474,260910.5463,263332.0059,265702.7002,268038.4266,270251.6278,272674.2047,275120.4242,277654.8075,280258.8435,283118.2703,286123.9466,289079.0275,291991.1182,294948.8976,298040.3268,301179.0656,304292.0485,307276.1771,310197.597,313083.3612,316226.2398,319746.3851,323887.21,328596.7207,333847.009,339599.4792,345471.7215,351131.3856,356454.1803,361875.558,367415.3723,373328.7082,379881.9484,387523.7463,396027.9586,405165.0214,414888.203,424822.9027,434432.9505,443116.5755,450958.6035,458195.9418,464950.7041,471221.8787,477745.0737,484981.826,491874.3963,497671.235,501548.2585,503957.7289,504782.1714,504410.342,503529.1323,501929.6722,499933.1211,497770.8665,495218.291,492209.5829,488345.0114,483691.9599,478202.6496,472198.1717,466047.4831,459910.0122,453396.3939,446784.9062,439408.5986,432148.0459,424435.8686,417020.5013,409128.488,401554.0796,393936.6982,386155.3978,378243.3785,370208.1001,362354.9712,354883.125,347877.5181,341692.398,335851.2738,330138.4345,324675.9319,319651.9188,315427.3245,311509.2594,307874.3242,304769.8805,302720.3746,301207.1022,300160.5289,299310.6681,298827.7287,298397.8989,297704.9662,296507.4569,294800.0133,292695.4144,290409.7025,287993.2107,285559.2523,283297.7494,281033.6098,278952.5593,276792.9157,274726.0886,272583.2903,270617.0539,268766.1568,267287.9952,266181.263,265563.1207,265286.1508,265156.5183,265278.4254,265549.1407,266030.5365,266757.2419,267664.2283,268910.6412,270246.5435,271641.9929,272966.3914,274426.4552,276386.5025,278938.6345,281893.2042,284752.5403,287456.7677,290130.95,293205.2996,296398.0118,299482.035,302388.6496,305301.8076,308310.9721,311030.3513,313835.7483,316637.1639,319542.8516,322242.3784,324544.6994,326711.621,328398.039,330046.3977,331434.3148,332943.8038,334381.3035,336240.5315,338479.6354,341100.9872,343507.2886,345625.7064,347345.1367,349101.2755,350700.1421,352435.5032,354362.9231,356651.3788,359215.5332,361552.8507,363284.9358,364659.3063,365822.1075,366995.6813,368237.1905,369509.9817,370828.3729,371961.3543,372911.599,373914.5833,375291.1998,376637.6381,377729.2438,378461.7578,379562.4313,381033.4287,382772.994,384044.5064,385380.374,386543.2992,388033.6633,389559.3473,391166.6104,392746.4176,394421.7822,396109.5464,397623.1975,399329.712,401109.1176,403268.2996,405041.0248,407178.9489,409079.7024,410982.9125,412499.9958,414218.1771,416205.0584,417612.0295,418526.6177,418689.6543,418730.8177,418334.8253,418172.6222,418248.1285,418802.5487,419552.0539,420841.4987,422743.2717,425119.5957,427888.4544,430657.1117,433054.4469,434461.5932,434500.3329,434015.2718,434211.0952,436385.6179,440560.2797,445824.6323,452093.4598,458567.5966,465309.4629,471949.6738,478845.5475,486741.6191,496555.0024,508196.5283,520237.5799,531155.0597,540801.4627,550154.553,560052.1346,570434.6664,582927.4062,597294.1406,614511.0803,632461.2408,649463.5352,663773.3429,672499.3713,675640.6443,673851.1885,671682.721,670050.8949,667964.7708,664787.5298,661775.1345,661015.6111,661671.2236,663656.6423,666775.0278,670282.2185
43,3,New York,state,,265219.1213,266451.5794,267653.3474,270106.4805,272583.7168,275191.3127,277721.5116,280067.1059,282249.727,284529.3933,287075.6332,289757.2614,292359.481,294772.8082,297034.0834,299273.5353,301579.6732,304076.08,306622.8913,309237.2888,311758.2301,314429.9074,317200.4762,320101.5158,323084.7024,325762.3263,328007.9427,330024.1475,332176.7307,334743.2798,337561.1971,340813.3692,344253.2094,347664.3211,350986.527,354524.351,358190.6659,361821.2062,365625.9918,369094.7505,372535.951,375837.8879,379317.0831,382894.259,386467.6901,390051.3869,393498.2619,396724.5139,400203.7436,403568.0356,406624.0372,409400.2163,412520.8367,416213.2586,420496.336,425059.8789,429952.694,434828.3328,439548.2332,443968.042,448134.8158,452281.8814,456342.8747,460711.0417,465334.8927,469861.2187,474422.0394,479131.7608,484151.9228,489344.3263,493902.7381,498600.9258,502911.9344,507138.9822,510392.6397,512900.3689,515156.9773,517451.9965,519415.8301,520886.7573,521354.6606,521111.9093,520189.0917,519240.1281,518385.7843,517642.5046,517726.1264,517401.7654,517454.4837,516657.8805,515963.8087,515358.925,514582.7477,514431.7368,514242.1978,514017.6639,513724.2255,512967.1444,512022.2294,510969.6647,509378.4319,507601.4665,505238.4528,502916.613,500400.8096,497499.1535,494295.3575,491040.2099,487500.1867,484097.278,481019.0543,478427.0827,476324.5486,474034.1411,471699.8451,468969.8374,466678.4516,464766.4539,463564.8512,462571.3838,461976.7347,461756.1438,461624.6555,462051.7014,462459.5994,463581.6938,464545.1538,465049.5549,464747.0383,463644.5466,462180.5448,460352.9443,458907.4622,457780.7435,457322.0208,456696.5666,456021.1747,454875.2603,453799.8499,452701.3591,451610.0909,450396.9821,449064.4061,447897.396,446722.1015,446015.064,446037.528,446920.4755,448857.3127,450795.6288,452935.0011,454433.2428,456163.948,456562.8621,456473.2099,455676.5989,455990.7608,456813.6532,458063.3728,459220.0979,460881.5384,463532.3694,466881.5297,470465.4563,474230.7932,477721.7464,480570.4212,482140.2674,483765.699,485865.5047,488909.1822,492476.8794,496202.3457,499214.2213,501413.9333,502966.6687,505279.3139,507677.9136,510451.2085,512237.6829,513513.4419,514330.7467,515426.0351,516728.949,519073.8293,521538.8543,524382.2432,527562.9154,531916.6079,536297.7437,539780.5096,542740.6909,545265.9759,547629.7192,549205.7896,551257.5703,553652.8588,556136.8897,558197.0231,559351.8326,560352.3573,561683.5428,564166.0559,568025.4471,571695.9138,575679.7725,579088.3666,583578.249,586635.5518,589343.353,590975.962,593577.629,595583.3764,601644.1371,609434.1096,620186.7756,628910.4919,635527.8705,640880.0444,645999.9189,652111.4157,657585.725,662386.8838,666624.675,671186.1878,673840.2927,674408.4728,672816.0403,672648.3504,674963.7705,678529.519,681935.5495,684154.599,686937.9223,690210.3127,693015.3309,693910.2615,693100.0891,693893.6913,695226.9302,698205.0248,699981.6972,702220.0188,704241.2267,706424.9981,706609.939,705328.6376,703587.489,705217.283,708721.9623,713766.2594,719420.0109,724901.6957,731687.1938,738637.4024,745631.6788,752956.6716,759782.9386,766417.5998,771348.0644,775552.0853,780782.505,787187.6102,793007.0354,798304.2756,804091.2508,813789.4087,824321.3731,834872.8978,844663.6245,851087.2628,852964.6049,848995.3373,844798.4954,840893.9999,835562.3835,830563.4035,826754.6964,826619.7929,828228.1394,831973.7215,837724.8009,844885.8384
47,4,Pennsylvania,state,,180155.9644,180587.0867,180954.1274,181753.7673,182596.0532,183520.5373,184485.2975,185395.3285,186306.6969,187173.0461,188072.34,188954.651,189840.3765,190685.6133,191569.8349,192472.0077,193341.4081,194203.1461,195173.8116,196250.6452,197378.1196,198397.9425,199447.1639,200394.8436,201355.5168,202294.4456,203336.4308,204524.4968,205824.1501,207251.8311,208777.7104,210555.2231,212418.869,214299.7719,215891.736,217409.5797,218821.3544,220201.7405,221532.3626,222911.1303,224601.0522,226593.9474,228799.9471,230917.0174,232964.4217,234904.1528,236748.1425,238390.0558,239862.2656,241390.5431,242975.7183,244772.2728,246953.5793,249471.6488,252318.6914,255115.5863,257840.4511,260167.4484,262335.0034,264475.1523,266804.747,268792.3702,270615.9808,272540.8435,274958.0151,277874.7256,280944.4186,284039.493,286884.2334,289557.115,291981.6378,294235.1241,296123.0275,297773.977,299339.9654,301002.0343,302781.6899,304682.5938,306394.6883,307720.6659,308477.1185,308985.4385,309358.4212,309583.0587,309741.8087,310032.9239,310601.8236,311178.1042,311753.5109,312089.8161,312430.5767,312441.5849,312256.6975,312030.9874,311888.3306,311644.085,311110.8746,310690.0438,310377.2906,310228.0533,309739.5354,308954.4087,307691.2261,306122.6953,304405.2428,302732.2724,301173.6555,299619.6306,298239.9662,297397.3359,297073.0725,296898.028,296437.4961,295687.7904,294661.1777,293497.9173,292368.1122,291633.2561,291376.4361,291447.6447,291738.9484,292134.2776,292689.7809,293276.9148,293707.3838,293766.7007,293319.5687,292399.5294,291117.6402,289573.1765,287839.0652,286233.9133,284910.5136,283949.511,283153.5885,282267.8309,281141.634,279798.2844,278479.5855,277437.1167,276544.4803,275719.494,274885.0423,274199.6907,273608.2572,273381.5744,273794.4429,274546.9374,275267.8221,275582.1248,275673.413,275668.8077,275742.7583,275869.8368,276086.1668,276565.2626,277392.2812,278359.5315,279308.1541,280217.8217,281250.4575,282263.4575,282892.554,283443.7591,283856.8847,284609.2969,285225.592,285914.3154,286738.269,287561.1202,288466.1615,289172.3479,289877.8139,290318.7706,290772.5646,290927.4671,291076.6017,290881.1466,290998.5955,291271.4903,292045.8686,292839.2415,293736.7271,294334.1974,294997.3437,295517.7214,296350.1314,297480.8532,298700.9192,299572.7435,300085.681,300656.1388,301573.5387,302403.6122,302612.5798,302571.6342,302695.3743,303157.9896,303627.4835,304070.7443,304501.1338,305117.7086,305854.6721,306994.8637,308075.1403,309187.5815,310135.1764,311364.786,312601.4061,313770.8502,314659.8083,315385.3622,316295.6209,317330.9596,318473.0743,319523.5473,320639.0161,321648.1707,323098.0181,324429.8418,325731.8617,326433.0459,327044.4948,327600.5867,328121.4354,328589.1315,329078.3399,329634.6508,330254.8445,331132.1659,332168.5704,333226.4132,334049.3319,334973.844,335935.4668,336900.4419,337641.1448,338545.7365,339749.5554,341004.4184,342010.4761,343080.1789,344495.7831,346140.1762,347097.8712,347621.497,348418.6216,350448.6839,353932.7281,358310.115,363424.7997,368519.7858,373242.3876,377900.4034,382607.5092,387686.4536,392988.9237,398248.1383,402026.0691,403853.2179,403748.8476,404133.9274,405529.7673,408196.8109,412484.2467,418099.0706,425191.4244,432310.1261,438425.2713,443137.3093,444935.1751,444692.8701,442837.3612,442150.017,442246.1975,442397.1387,441695.9193,441335.8306,442410.6269,444593.9116,447405.5584,450479.7873,454024.1207
21,5,Illinois,state,,252310.7541,252584.7342,253087.984,254296.411,255707.7943,257260.7192,258872.002,261064.7831,263628.2836,266585.8713,268879.9679,270721.9322,272059.3173,273398.723,274823.798,276345.0147,278151.86,280056.3206,281955.2517,284209.7639,286770.1516,289691.0372,291945.1214,293628.8242,294768.3034,296082.8928,297678.9662,299243.6471,300883.5788,302483.338,304304.4851,306580.2963,309081.0935,311760.7997,313598.0947,315185.8911,316471.8884,318133.9359,319737.9763,321596.151,323298.0017,324906.9457,326240.8447,328143.0293,330536.5147,333234.7402,335297.8802,336895.8544,338430.4886,340128.0141,341887.0634,343937.6923,346243.132,348921.2885,351408.6351,354145.1166,356821.4847,359772.1038,362359.1922,364862.2767,366961.4569,369232.3032,371543.9305,374101.4259,376754.5457,379471.3843,382075.1122,384882.5441,388064.643,391534.7737,394318.3197,396669.7505,398685.3079,400865.4205,403147.6471,405212.9167,407292.2092,408662.6633,409613.4291,410224.9331,410662.6563,410963.3697,411223.1846,411691.9358,412548.411,413470.0741,414208.3232,414445.0556,414253.8656,413722.6086,412893.9106,411923.7828,410537.4965,409077.9123,407633.4853,405972.0336,404169.4473,400735.8506,399031.2451,395887.0209,394599.4091,391141.156,389054.8845,385302.839,382188.1851,377866.3551,373720.4861,368782.309,363213.7136,358763.7202,354440.5485,351971.2046,349066.2057,346853.2074,344691.4167,342736.439,339959.8691,337082.3683,334139.7384,332544.9832,331016.0236,330393.1824,328787.0355,329055.8242,328340.8481,329015.3108,326658.7869,324637.8661,321301.0181,318709.1561,315112.0865,311696.7065,308534.5687,306175.3417,304639.4167,302904.2317,301881.0513,300356.9034,299651.0615,298219.1696,296697.7758,293852.3927,291605.9905,288668.5185,286785.1587,284800.8552,283773.3402,282868.4864,282104.5007,282070.4702,282618.9419,283278.1666,283798.3482,283996.8483,284244.5279,284670.6383,285947.5681,287974.8801,290269.4866,292728.7187,294771.8405,297107.3181,299045.2279,301294.531,303303.4272,305811.2761,308226.9159,310563.5327,312683.7413,314799.6087,316995.4322,318709.3589,320187.1693,321055.2824,321840.4289,322309.5619,322813.1312,323252.4587,323910.618,324655.835,325448.7609,326067.1615,327010.5215,327728.4836,328679.4611,329066.7757,329348.373,329718.387,330498.3252,331842.242,333276.6372,334711.3092,336248.7178,337832.0728,338747.6231,339266.6426,339266.8427,339430.2209,339296.3145,339081.511,338797.8001,338980.5741,339514.5947,340739.8395,342153.4257,343876.4609,345730.5793,347300.9106,348445.162,348569.0043,348379.083,347950.2653,348273.2765,348874.9345,349631.4311,350535.4499,351766.7889,353078.213,354683.411,356069.7741,357364.9875,357569.9492,357254.6337,356453.0865,355796.6411,355362.124,355133.8102,355391.3876,355891.5021,356861.539,357649.925,358408.0604,358522.6032,358305.3084,357412.3565,356471.4304,355391.3898,354901.9044,354797.4151,355092.673,355916.3905,357078.0825,358486.4768,359210.5318,359116.0505,358337.9126,357683.7814,358211.4977,360512.483,363944.8917,368022.5676,372058.6582,375966.6385,380052.798,384041.3654,388043.0388,392008.7097,395908.2033,399453.2516,401945.1909,403325.6056,404655.163,406653.4982,409558.3,412922.4895,416940.0025,422158.1212,427934.8995,432593.1437,436025.4608,437050.9874,436255.7754,433620.4667,431662.3265,430503.8162,429329.6746,428739.9559,428391.4465,429022.678,429375.4213,430677.887,433281.2762,436567.5279
44,6,Ohio,state,,194177.1,194307.6454,194492.4218,194992.9421,195733.2496,196634.6915,197556.3602,198458.1829,199344.2295,200184.5684,200999.6847,201778.379,202484.314,203032.6567,203533.6482,204043.8193,204574.9097,205082.51,205633.0857,206243.5461,206863.6593,207462.0156,208034.1609,208547.6718,208987.0413,209339.9497,209688.6305,210051.4731,210495.4974,211015.758,211629.3037,212275.2364,212916.0561,213542.3591,214164.8188,214773.2439,215329.1351,215856.8451,216343.9271,216838.2212,217353.3704,217959.9778,218672.9856,219507.3824,220393.3711,221245.1014,221979.124,222628.0223,223183.1435,223741.1985,224315.697,224868.5007,225449.5077,226057.8992,226760.4999,227411.0364,228011.1515,228582.7016,229177.9069,229752.2108,230339.2789,230973.4901,231614.949,232249.8974,232768.6705,233289.8824,233769.8939,234322.9265,234871.1912,235421.7563,235961.6577,236423.9853,236783.444,237048.8474,237299.663,237588.3007,237890.972,238198.0067,238477.7418,238661.6452,238699.1078,238631.4978,238441.6124,238175.7074,237883.3819,237694.3964,237428.8143,237134.8081,236773.5328,236427.0797,236002.4808,235523.5633,235186.9626,234812.5956,234191.6246,233384.2229,232525.0078,231726.024,231140.1568,230624.3645,230255.7364,229802.9028,229374.5172,228805.7394,228065.6467,227085.7754,226101.6563,224968.1397,223668.433,222246.9536,220943.2979,220043.8758,219425.8949,218935.3178,218349.3887,217725.2114,217147.6365,216731.1291,216262.1148,215845.6472,215468.3781,215432.6852,215440.8007,215599.5971,215686.8306,215699.326,215358.1795,214797.3961,214002.3439,213066.3534,211964.8341,210785.079,209677.8109,208621.8095,207805.0436,207042.5699,206346.3566,205633.2611,205094.0082,204645.5599,204159.8928,203553.2069,202943.5945,202425.8288,201863.01,201483.8806,201547.573,201951.1347,202336.9778,202586.9535,202810.8952,203083.9013,203395.2809,203729.3121,204146.7147,204669.3324,205429.3295,206404.9399,207358.3287,208299.3897,209275.677,210320.9329,211295.7599,212157.543,212896.6024,213779.4913,214515.357,215323.5033,215926.8702,216512.3287,217106.3523,217744.5399,218666.5465,219459.7988,220276.5902,220817.5125,221316.8206,221530.5658,221831.9523,222338.1458,223260.1918,224347.7649,225453.951,226435.7452,227377.2231,228102.7857,228913.552,229879.378,231023.4802,232124.3138,232997.676,233914.937,235046.3228,236218.0073,237005.8133,237570.6945,238070.8007,238736.1134,239171.8814,239467.7987,239854.1514,240485.9539,241309.4777,242275.399,243262.7911,244261.0537,245297.6174,246559.4164,247793.5498,248938.3812,249781.7306,250515.1089,251176.2197,251944.036,252822.8275,253707.4036,254531.8451,255339.7552,256580.8217,257915.5137,259415.4822,260503.7676,261774.4868,262897.9022,263923.128,264526.0383,265059.109,265698.8999,266484.8994,267546.4591,268768.1241,269958.8652,270902.4979,271889.2142,272835.0791,273670.8177,274235.6682,275015.4349,276117.1955,277291.7561,278632.9561,279996.3018,281650.8729,283083.7219,284032.3055,284637.9113,285470.3988,287415.9324,290680.6401,294833.7662,299402.6251,303838.5606,307865.8885,311771.7061,315527.9002,319622.7865,324041.2274,328543.2307,331927.704,333507.4048,333734.7272,334332.1978,335984.7277,338386.5779,342238.5428,347315.4571,353573.5227,359908.6103,365477.5049,370231.475,372553.0276,373015.7088,371988.827,371393.2218,371248.7185,371095.1131,371301.9033,371832.6554,373447.4072,375182.4104,377375.2982,379453.1387,381272.8089
